area,area_code,region,lwda_code,cluster_code,cluster,pathway_code,pathway,soc_code,soc_title,jobs_estimate_year,num_jobs_estimate,annual_openings,income_year,mean_income,median_income,jobs_projection_year,num_jobs_projected,num_jobs_projected_change,fraction_change_jobs,fraction_change_us,predominant_education_level,training,work_experience,predominant_occ_prep_combo,nontrad_year,nontrad_status
South Central (LWDA VIII),448,South Central,VIII,10,Human Services,10.2,Counseling and Mental Health Services,211023,Mental Health and Substance Abuse Social Workers,2018,115,13,2018,45326,45017,2028,123,8,0.06956521421670914,0.17800000000000002,Graduate/Professional Degree,Training/Certification,NA,Graduate/Professional Degree & Training/Certification,2020,NA
South Central (LWDA VIII),448,South Central,VIII,10,Human Services,10.1,Early Childhood Development and Services,NA,NA,2018,121,18,2018,NA,NA,2028,120,-1,-0.00826446246355772,NA,NA,NA,NA,NA,2020,NA
South Central (LWDA VIII),448,South Central,VIII,10,Human Services,10.1,Early Childhood Development and Services,399011,Childcare Workers,2018,121,18,2018,21534,19644,2028,120,-1,-0.00826446246355772,0.024,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,M
South Central (LWDA VIII),448,South Central,VIII,10,Human Services,10.3,Family and Community Services,NA,NA,2018,421,44,2018,NA,NA,2028,433,12,0.02850356325507164,NA,NA,NA,NA,NA,2020,NA
South Central (LWDA VIII),448,South Central,VIII,10,Human Services,10.3,Family and Community Services,119151,Social and Community Service Managers,2018,88,8,2018,67442,67529,2028,93,5,0.05681818351149559,0.13,Bachelor's Degree,NA,Work Experience,Bachelor's Degree & Work Experience,2020,N
South Central (LWDA VIII),448,South Central,VIII,10,Human Services,10.3,Family and Community Services,211021,"Child, Family, and School Social Workers",2018,222,22,2018,44694,41246,2028,224,2,0.009009009227156639,0.073,Bachelor's Degree,NA,NA,Bachelor's Degree,2020,M
South Central (LWDA VIII),448,South Central,VIII,10,Human Services,10.3,Family and Community Services,211093,Social and Human Service Assistants,2018,92,11,2018,33167,32501,2028,95,3,0.032608695328235626,0.126,Bachelor's Degree,Training/Certification,NA,Bachelor's Degree & Training/Certification,2020,M
South Central (LWDA VIII),448,South Central,VIII,10,Human Services,10.3,Family and Community Services,211099,"Community and Social Service Specialists, All Other",2018,19,3,2018,45324,45088,2028,21,2,0.10526315867900848,0.081,Bachelor's Degree,NA,NA,Bachelor's Degree,2020,NA
South Central (LWDA VIII),448,South Central,VIII,10,Human Services,10.4,Personal Care Services,NA,NA,2018,2198,395,2018,NA,NA,2028,2748,550,0.2502274811267853,NA,NA,NA,NA,NA,2020,NA
South Central (LWDA VIII),448,South Central,VIII,10,Human Services,10.4,Personal Care Services,319011,Massage Therapists,2018,21,4,2018,20936,20405,2028,27,6,0.2857142984867096,0.222,Some College/Associate Degree,Training/Certification,NA,Some College/Associate Degree & Training/Certification,2020,M
South Central (LWDA VIII),448,South Central,VIII,10,Human Services,10.4,Personal Care Services,391021,First-Line Supervisors of Personal Service Workers,2018,82,10,2018,49213,43233,2028,90,8,0.09756097197532654,0.114,High School Diploma,NA,Work Experience,HS Diploma & Work Experience,2020,NA
South Central (LWDA VIII),448,South Central,VIII,10,Human Services,10.4,Personal Care Services,395012,"Hairdressers, Hairstylists, and Cosmetologists",2018,165,23,2018,28487,28745,2028,182,17,0.10303030163049698,0.085,Some College/Associate Degree,Training/Certification,NA,Some College/Associate Degree & Training/Certification,2020,M
South Central (LWDA VIII),448,South Central,VIII,10,Human Services,10.4,Personal Care Services,399021,Personal Care Aides,2018,1791,337,2018,19164,18879,2028,2307,516,0.2881072163581848,0.364,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,M
South Central (LWDA VIII),448,South Central,VIII,10,Human Services,10.4,Personal Care Services,399031,Fitness Trainers and Aerobics Instructors,2018,52,9,2018,32035,31225,2028,51,-1,-0.01923076994717121,0.128,Bachelor's Degree,Training/Certification,NA,Bachelor's Degree & Training/Certification,2020,N
South Central (LWDA VIII),448,South Central,VIII,10,Human Services,10.4,Personal Care Services,516011,Laundry and Dry-Cleaning Workers,2018,87,12,2018,20082,19196,2028,91,4,0.04597701132297516,-0.005,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,N
South Central (LWDA VIII),448,South Central,VIII,11,Information Technology,NA,NA,NA,NA,2018,319,26,2018,NA,NA,2028,340,21,0.06583072245121002,NA,NA,NA,NA,NA,2020,NA
South Central (LWDA VIII),448,South Central,VIII,11,Information Technology,11.2,Information Support and Services,NA,NA,2018,130,11,2018,NA,NA,2028,139,9,0.06923077255487442,NA,NA,NA,NA,NA,2020,NA
South Central (LWDA VIII),448,South Central,VIII,11,Information Technology,11.2,Information Support and Services,151141,Database Administrators,2018,18,1,2018,84361,79187,2028,20,2,0.1111111119389534,0.09,Bachelor's Degree,NA,NA,Bachelor's Degree,2020,NA
South Central (LWDA VIII),448,South Central,VIII,11,Information Technology,11.2,Information Support and Services,151151,Computer User Support Specialists,2018,112,10,2018,47312,46096,2028,119,7,0.0625,0.106,Some College/Associate Degree,NA,NA,Some College/Associate Degree,2020,NA
South Central (LWDA VIII),448,South Central,VIII,11,Information Technology,11.1,Network Systems,NA,NA,2018,83,5,2018,NA,NA,2028,80,-3,-0.03614457696676254,NA,NA,NA,NA,NA,2020,NA
South Central (LWDA VIII),448,South Central,VIII,11,Information Technology,11.1,Network Systems,151142,Network and Computer Systems Administrators,2018,83,5,2018,74164,69459,2028,80,-3,-0.03614457696676254,0.047,Bachelor's Degree,NA,NA,Bachelor's Degree,2020,F
South Central (LWDA VIII),448,South Central,VIII,11,Information Technology,11.4,Programming and Software Development,NA,NA,2018,106,10,2018,NA,NA,2028,121,15,0.14150942862033844,NA,NA,NA,NA,NA,2020,NA
South Central (LWDA VIII),448,South Central,VIII,11,Information Technology,11.4,Programming and Software Development,151121,Computer Systems Analysts,2018,53,4,2018,78550,72306,2028,58,5,0.09433962404727936,0.08800000000000001,Bachelor's Degree,NA,NA,Bachelor's Degree,2020,N
South Central (LWDA VIII),448,South Central,VIII,11,Information Technology,11.4,Programming and Software Development,151131,Computer Programmers,2018,12,1,2018,75411,74846,2028,11,-1,-0.0833333358168602,-0.07200000000000001,Bachelor's Degree,NA,NA,Bachelor's Degree,2020,F
South Central (LWDA VIII),448,South Central,VIII,11,Information Technology,11.4,Programming and Software Development,151132,"Software Developers, Applications",2018,41,5,2018,92701,79260,2028,52,11,0.26829269528388977,0.256,Bachelor's Degree,NA,NA,Bachelor's Degree,2020,NA
South Central (LWDA VIII),448,South Central,VIII,12,"Law, Public Safety, Corrections, and Security",NA,NA,NA,NA,2018,2747,215,2018,NA,NA,2028,2663,-84,-0.030578812584280968,NA,NA,NA,NA,NA,2020,NA
South Central (LWDA VIII),448,South Central,VIII,12,"Law, Public Safety, Corrections, and Security",12.1,Correction Services,NA,NA,2018,1310,100,2018,NA,NA,2028,1215,-95,-0.07251908630132675,NA,NA,NA,NA,NA,2020,NA
South Central (LWDA VIII),448,South Central,VIII,12,"Law, Public Safety, Corrections, and Security",12.1,Correction Services,211092,Probation Officers and Correctional Treatment Specialists,2018,52,4,2018,42505,40268,2028,51,-1,-0.01923076994717121,0.033,Bachelor's Degree,Training/Certification,NA,Bachelor's Degree & Training/Certification,2020,N
South Central (LWDA VIII),448,South Central,VIII,12,"Law, Public Safety, Corrections, and Security",12.1,Correction Services,331011,First-Line Supervisors of Correctional Officers,2018,98,6,2018,51913,47675,2028,89,-9,-0.09183673560619354,-0.075,High School Diploma,NA,Work Experience,HS Diploma & Work Experience,2020,N
South Central (LWDA VIII),448,South Central,VIII,12,"Law, Public Safety, Corrections, and Security",12.1,Correction Services,333012,Correctional Officers and Jailers,2018,1160,90,2018,38838,37664,2028,1075,-85,-0.0732758641242981,-0.07200000000000001,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,N
South Central (LWDA VIII),448,South Central,VIII,12,"Law, Public Safety, Corrections, and Security",12.2,Emergency and Fire Management Services,NA,NA,2018,488,42,2018,NA,NA,2028,544,56,0.1147540956735611,NA,NA,NA,NA,NA,2020,NA
South Central (LWDA VIII),448,South Central,VIII,12,"Law, Public Safety, Corrections, and Security",12.2,Emergency and Fire Management Services,292041,Emergency Medical Technicians and Paramedics,2018,367,32,2018,32071,30404,2028,424,57,0.15531335771083832,0.071,Some College/Associate Degree,Training/Certification,NA,Some College/Associate Degree & Training/Certification,2020,NA
South Central (LWDA VIII),448,South Central,VIII,12,"Law, Public Safety, Corrections, and Security",12.2,Emergency and Fire Management Services,332011,Firefighters,2018,25,1,2018,36331,34538,2028,24,-1,-0.03999999910593033,0.053,Some College/Associate Degree,Training/Certification,NA,Some College/Associate Degree & Training/Certification,2020,F
South Central (LWDA VIII),448,South Central,VIII,12,"Law, Public Safety, Corrections, and Security",12.2,Emergency and Fire Management Services,435031,"Police, Fire, and Ambulance Dispatchers",2018,96,9,2018,30729,30021,2028,96,0,0,0.055,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,N
South Central (LWDA VIII),448,South Central,VIII,12,"Law, Public Safety, Corrections, and Security",12.4,Law Enforcement Services,NA,NA,2018,601,38,2018,NA,NA,2028,580,-21,-0.03494176268577576,NA,NA,NA,NA,NA,2020,NA
South Central (LWDA VIII),448,South Central,VIII,12,"Law, Public Safety, Corrections, and Security",12.4,Law Enforcement Services,331012,First-Line Supervisors of Police and Detectives,2018,58,3,2018,74609,70443,2028,55,-3,-0.0517241396009922,0.048,High School Diploma,Training/Certification,Work Experience,HS Diploma & Training/Certification & Work Experience,2020,F
South Central (LWDA VIII),448,South Central,VIII,12,"Law, Public Safety, Corrections, and Security",12.4,Law Enforcement Services,333021,Detectives and Criminal Investigators,2018,64,2,2018,82210,90745,2028,52,-12,-0.1875,0.025,Bachelor's Degree,Training/Certification,Work Experience,Bachelor's Degree & Training/Certification & Work Experience,2020,N
South Central (LWDA VIII),448,South Central,VIII,12,"Law, Public Safety, Corrections, and Security",12.4,Law Enforcement Services,333051,Police and Sheriff's Patrol Officers,2018,460,31,2018,46004,44054,2028,454,-6,-0.01304347813129425,0.05,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,NA
South Central (LWDA VIII),448,South Central,VIII,12,"Law, Public Safety, Corrections, and Security",12.4,Law Enforcement Services,339011,Animal Control Workers,2018,19,2,2018,37543,37842,2028,19,0,0,0.057999999999999996,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,NA
South Central (LWDA VIII),448,South Central,VIII,12,"Law, Public Safety, Corrections, and Security",12.5,Legal Services,NA,NA,2018,172,10,2018,NA,NA,2028,158,-14,-0.08139535039663315,NA,NA,NA,NA,NA,2020,NA
South Central (LWDA VIII),448,South Central,VIII,12,"Law, Public Safety, Corrections, and Security",12.5,Legal Services,231011,Lawyers,2018,120,4,2018,140670,140803,2028,110,-10,-0.0833333358168602,0.061,Graduate/Professional Degree,NA,NA,Graduate/Professional Degree,2020,N
South Central (LWDA VIII),448,South Central,VIII,12,"Law, Public Safety, Corrections, and Security",12.5,Legal Services,232011,Paralegals and Legal Assistants,2018,52,6,2018,44915,46265,2028,48,-4,-0.07692307978868484,0.12,Some College/Associate Degree,NA,NA,Some College/Associate Degree,2020,M
South Central (LWDA VIII),448,South Central,VIII,12,"Law, Public Safety, Corrections, and Security",12.3,Security and Protective Services,NA,NA,2018,176,25,2018,NA,NA,2028,166,-10,-0.05681818351149559,NA,NA,NA,NA,NA,2020,NA
South Central (LWDA VIII),448,South Central,VIII,12,"Law, Public Safety, Corrections, and Security",12.3,Security and Protective Services,339032,Security Guards,2018,139,16,2018,29888,28420,2028,132,-7,-0.050359711050987244,0.035,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,NA
South Central (LWDA VIII),448,South Central,VIII,12,"Law, Public Safety, Corrections, and Security",12.3,Security and Protective Services,339099,"Protective Service Workers, All Other",2018,37,9,2018,46133,37978,2028,34,-3,-0.0810810774564743,0.043,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,NA
South Central (LWDA VIII),448,South Central,VIII,13,Manufacturing,NA,NA,NA,NA,2018,3096,310,2018,NA,NA,2028,2815,-281,-0.09076227247714996,NA,NA,NA,NA,NA,2020,NA
South Central (LWDA VIII),448,South Central,VIII,13,Manufacturing,13.5,Logistics and Inventory Control,NA,NA,2018,276,26,2018,NA,NA,2028,259,-17,-0.06159420311450958,NA,NA,NA,NA,NA,2020,NA
South Central (LWDA VIII),448,South Central,VIII,13,Manufacturing,13.5,Logistics and Inventory Control,435061,"Production, Planning, and Expediting Clerks",2018,94,9,2018,48293,45135,2028,89,-5,-0.05319149047136307,0.042,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,N
South Central (LWDA VIII),448,South Central,VIII,13,Manufacturing,13.5,Logistics and Inventory Control,435071,"Shipping, Receiving, and Traffic Clerks",2018,182,17,2018,31207,29093,2028,170,-12,-0.06593406945466995,-0.01,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,N
South Central (LWDA VIII),448,South Central,VIII,13,Manufacturing,13.3,"Maintenance, Installation, and Repair",NA,NA,2018,299,26,2018,NA,NA,2028,290,-9,-0.03010033443570137,NA,NA,NA,NA,NA,2020,NA
South Central (LWDA VIII),448,South Central,VIII,13,Manufacturing,13.3,"Maintenance, Installation, and Repair",499041,Industrial Machinery Mechanics,2018,234,20,2018,50861,49660,2028,225,-9,-0.03846153989434242,0.051,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,NA
South Central (LWDA VIII),448,South Central,VIII,13,Manufacturing,13.3,"Maintenance, Installation, and Repair",499043,"Maintenance Workers, Machinery",2018,47,4,2018,51173,52856,2028,49,2,0.042553190141916275,0.053,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,NA
South Central (LWDA VIII),448,South Central,VIII,13,Manufacturing,13.3,"Maintenance, Installation, and Repair",499062,Medical Equipment Repairers,2018,18,2,2018,45680,36450,2028,16,-2,-0.1111111119389534,0.038,Some College/Associate Degree,Training/Certification,NA,Some College/Associate Degree & Training/Certification,2020,NA
South Central (LWDA VIII),448,South Central,VIII,13,Manufacturing,13.2,Manufacturing Production Process Development,NA,NA,2018,65,5,2018,NA,NA,2028,62,-3,-0.04615384712815285,NA,NA,NA,NA,NA,2020,NA
South Central (LWDA VIII),448,South Central,VIII,13,Manufacturing,13.2,Manufacturing Production Process Development,113051,Industrial Production Managers,2018,45,3,2018,108065,109183,2028,42,-3,-0.06666667014360428,0.006999999999999999,Bachelor's Degree,NA,Work Experience,Bachelor's Degree & Work Experience,2020,F
South Central (LWDA VIII),448,South Central,VIII,13,Manufacturing,13.2,Manufacturing Production Process Development,173023,Electrical and Electronics Engineering Technicians,2018,20,2,2018,65793,63387,2028,20,0,0,0.002,Some College/Associate Degree,NA,NA,Some College/Associate Degree,2020,F
South Central (LWDA VIII),448,South Central,VIII,13,Manufacturing,13.1,Production,NA,NA,2018,2294,239,2018,NA,NA,2028,2082,-212,-0.09241499751806259,NA,NA,NA,NA,NA,2020,NA
South Central (LWDA VIII),448,South Central,VIII,13,Manufacturing,13.1,Production,511011,First-Line Supervisors of Production and Operating Workers,2018,303,28,2018,56820,54388,2028,283,-20,-0.066006600856781,-0.002,High School Diploma,NA,Work Experience,HS Diploma & Work Experience,2020,F
South Central (LWDA VIII),448,South Central,VIII,13,Manufacturing,13.1,Production,512098,"Assemblers and Fabricators, All Other, Including Team Assemblers",2018,73,6,2018,28548,28734,2028,56,-17,-0.232876718044281,-0.11800000000000001,High School Diploma,NA,NA,HS Diploma,2020,NA
South Central (LWDA VIII),448,South Central,VIII,13,Manufacturing,13.1,Production,514031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",2018,40,4,2018,37917,40718,2028,36,-4,-0.10000000149011612,-0.085,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,F
South Central (LWDA VIII),448,South Central,VIII,13,Manufacturing,13.1,Production,514041,Machinists,2018,92,9,2018,63701,66571,2028,92,0,0,0.025,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,F
South Central (LWDA VIII),448,South Central,VIII,13,Manufacturing,13.1,Production,514121,"Welders, Cutters, Solderers, and Brazers",2018,109,12,2018,41534,38713,2028,112,3,0.027522936463356018,0.034,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,NA
