"","area_code","area","cluster_code","cluster","pathway_code","pathway","soc_code","soc_title","predominant_occ_prep_combo","predominant_education_level","training","work_experience","2020_nontrad_status","estimate","projection","change","fraction_change","fraction_change_us","annual_openings","mean_income","median_income","pathway_for_labels","pathway_for_labels_change"
"450","0","Virginia","11","Information Technology","11.399999618530273","Programming and Software Development","151131","Computer Programmers","Bachelor's Degree","Bachelor's Degree",NA,NA,"F",7639,7422,-217,-0.028406860306859,-0.072,507,96115,94161,"Programming
and
Software
Development","Programming and Software Development
(-2.8%)"
"451","0","Virginia","11","Information Technology","11.399999618530273","Programming and Software Development","151132","Software Developers, Applications","Bachelor's Degree","Bachelor's Degree",NA,NA,"No data",39400,51569,12169,0.308857858181,0.256,4420,115669,111651,"Programming
and
Software
Development","Programming and Software Development
(30.9%)"
"452","0","Virginia","11","Information Technology","11.399999618530273","Programming and Software Development","151133","Software Developers, Systems Software","Bachelor's Degree","Bachelor's Degree",NA,NA,"No data",28891,34489,5598,0.193762764334679,0.101,2792,121947,119444,"Programming
and
Software
Development","Programming and Software Development
(19.4%)"
"453","0","Virginia","12","Law, Public Safety, Corrections, and Security",NA,NA,NA,NA,NA,NA,NA,NA,"No data",149024,152226,3202,0.021486472338438,NA,13810,NA,NA,NA,"NA
(2.1%)"
"454","0","Virginia","12","Law, Public Safety, Corrections, and Security","12.100000381469727","Correction Services",NA,NA,NA,NA,NA,NA,"No data",21393,20496,-897,-0.0419296026229858,NA,1700,NA,NA,"Correction
Services","Correction Services
(-4.2%)"
"455","0","Virginia","12","Law, Public Safety, Corrections, and Security","12.100000381469727","Correction Services","211092","Probation Officers and Correctional Treatment Specialists","Bachelor's Degree & Training / Certification","Bachelor's Degree","Training / Certification",NA,"N",2907,3034,127,0.0436876490712166,0.033,264,49090,45845,"Correction
Services","Correction Services
(4.4%)"
"456","0","Virginia","12","Law, Public Safety, Corrections, and Security","12.100000381469727","Correction Services","331011","First-Line Supervisors of Correctional Officers","Some College / Associate Degree & Work experience","Some College / Associate Degree",NA,"Work experience","N",2637,2485,-152,-0.0576412603259087,-0.075,164,58241,51233,"Correction
Services","Correction Services
(-5.8%)"
"457","0","Virginia","12","Law, Public Safety, Corrections, and Security","12.100000381469727","Correction Services","333012","Correctional Officers and Jailers","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"N",15849,14977,-872,-0.0550192445516586,-0.072,1272,43203,39209,"Correction
Services","Correction Services
(-5.5%)"
"458","0","Virginia","12","Law, Public Safety, Corrections, and Security","12.199999809265137","Emergency and Fire Management Services",NA,NA,NA,NA,NA,NA,"No data",22048,23693,1645,0.0746099427342415,NA,1807,NA,NA,"Emergency
and
Fire
Management
Services","Emergency and Fire Management Services
(7.5%)"
"459","0","Virginia","12","Law, Public Safety, Corrections, and Security","12.199999809265137","Emergency and Fire Management Services","119161","Emergency Management Directors","Bachelor's Degree & Work experience","Bachelor's Degree",NA,"Work experience","No data",366,386,20,0.0546448081731796,0.049,32,91316,84465,"Emergency
and
Fire
Management
Services","Emergency and Fire Management Services
(5.5%)"
"460","0","Virginia","12","Law, Public Safety, Corrections, and Security","12.199999809265137","Emergency and Fire Management Services","292041","Emergency Medical Technicians and Paramedics","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"No data",6150,6765,615,0.100000001490116,0.071,491,35925,34521,"Emergency
and
Fire
Management
Services","Emergency and Fire Management Services
(10.0%)"
"461","0","Virginia","12","Law, Public Safety, Corrections, and Security","12.199999809265137","Emergency and Fire Management Services","331021","First-Line Supervisors of Fire Fighting and Prevention Workers","Some College / Associate Degree & Training / Certification & Work experience","Some College / Associate Degree","Training / Certification","Work experience","No data",2089,2219,130,0.0622307322919369,0.053,149,86118,80142,"Emergency
and
Fire
Management
Services","Emergency and Fire Management Services
(6.2%)"
"462","0","Virginia","12","Law, Public Safety, Corrections, and Security","12.199999809265137","Emergency and Fire Management Services","332011","Firefighters","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"F",10368,11023,655,0.063175156712532,0.053,794,53163,50686,"Emergency
and
Fire
Management
Services","Emergency and Fire Management Services
(6.3%)"
"463","0","Virginia","12","Law, Public Safety, Corrections, and Security","12.199999809265137","Emergency and Fire Management Services","435031","Police, Fire, and Ambulance Dispatchers","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"N",2811,2997,186,0.0661686211824417,0.055,294,39000,37490,"Emergency
and
Fire
Management
Services","Emergency and Fire Management Services
(6.6%)"
"464","0","Virginia","12","Law, Public Safety, Corrections, and Security","12.199999809265137","Emergency and Fire Management Services","533011","Ambulance Drivers and Attendants, Except Emergency Medical Technicians","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"No data",264,303,39,0.147727265954018,0.11,47,25011,22886,"Emergency
and
Fire
Management
Services","Emergency and Fire Management Services
(14.8%)"
"465","0","Virginia","12","Law, Public Safety, Corrections, and Security","12.300000190734863","Security and Protective Services",NA,NA,NA,NA,NA,NA,"No data",36729,37855,1126,0.0306569747626781,NA,5144,NA,NA,"Security
and
Protective
Services","Security and Protective Services
(3.1%)"
"466","0","Virginia","12","Law, Public Safety, Corrections, and Security","12.300000190734863","Security and Protective Services","331099","First-Line Supervisors of Protective Service Workers, All Other","Some College / Associate Degree & Work experience","Some College / Associate Degree",NA,"Work experience","No data",2754,2834,80,0.0290486570447683,0.02,274,59985,57952,"Security
and
Protective
Services","Security and Protective Services
(2.9%)"
"467","0","Virginia","12","Law, Public Safety, Corrections, and Security","12.300000190734863","Security and Protective Services","333011","Bailiffs","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"No data",478,484,6,0.0125523013994098,-0.008,43,44824,42429,"Security
and
Protective
Services","Security and Protective Services
(1.3%)"
"468","0","Virginia","12","Law, Public Safety, Corrections, and Security","12.300000190734863","Security and Protective Services","339032","Security Guards","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"No data",30509,31401,892,0.0292372740805149,0.035,4073,37434,33791,"Security
and
Protective
Services","Security and Protective Services
(2.9%)"
"469","0","Virginia","12","Law, Public Safety, Corrections, and Security","12.300000190734863","Security and Protective Services","339099","Protective Service Workers, All Other","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"No data",2988,3136,148,0.0495314598083496,0.043,754,49499,41831,"Security
and
Protective
Services","Security and Protective Services
(5.0%)"
"470","0","Virginia","12","Law, Public Safety, Corrections, and Security","12.399999618530273","Law Enforcement Services",NA,NA,NA,NA,NA,NA,"No data",25232,26511,1279,0.0506896004080772,NA,1921,NA,NA,"Law
Enforcement
Services","Law Enforcement Services
(5.1%)"
"471","0","Virginia","12","Law, Public Safety, Corrections, and Security","12.399999618530273","Law Enforcement Services","194092","Forensic Science Technicians","Bachelor's Degree & Training / Certification","Bachelor's Degree","Training / Certification",NA,"No data",459,521,62,0.135076254606247,0.144,64,71514,68645,"Law
Enforcement
Services","Law Enforcement Services
(13.5%)"
"472","0","Virginia","12","Law, Public Safety, Corrections, and Security","12.399999618530273","Law Enforcement Services","331012","First-Line Supervisors of Police and Detectives","Some College / Associate Degree & Training / Certification & Work experience","Some College / Associate Degree","Training / Certification","Work experience","F",3122,3258,136,0.0435618199408054,0.048,211,97140,88037,"Law
Enforcement
Services","Law Enforcement Services
(4.4%)"
"473","0","Virginia","12","Law, Public Safety, Corrections, and Security","12.399999618530273","Law Enforcement Services","333021","Detectives and Criminal Investigators","Bachelor's Degree & Training / Certification & Work experience","Bachelor's Degree","Training / Certification","Work experience","N",3196,3213,17,0.00531914876773953,0.025,208,102022,96552,"Law
Enforcement
Services","Law Enforcement Services
(0.5%)"
"474","0","Virginia","12","Law, Public Safety, Corrections, and Security","12.399999618530273","Law Enforcement Services","333051","Police and Sheriff's Patrol Officers","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"No data",18455,19519,1064,0.0576537512242794,0.05,1438,58530,55289,"Law
Enforcement
Services","Law Enforcement Services
(5.8%)"
"475","0","Virginia","12","Law, Public Safety, Corrections, and Security","12.5","Legal Services",NA,NA,NA,NA,NA,NA,"No data",43622,43671,49,0.00112328643444926,NA,3238,NA,NA,"Legal
Services","Legal Services
(0.1%)"
"476","0","Virginia","12","Law, Public Safety, Corrections, and Security","12.5","Legal Services","231011","Lawyers","Graduate / Professional Degree","Graduate / Professional Degree",NA,NA,"N",20407,20723,316,0.0154848825186491,0.061,1017,141603,129323,"Legal
Services","Legal Services
(1.5%)"
"477","0","Virginia","12","Law, Public Safety, Corrections, and Security","12.5","Legal Services","231021","Administrative Law Judges, Adjudicators, and Hearing Officers","Graduate / Professional Degree & Training / Certification & Work experience","Graduate / Professional Degree","Training / Certification","Work experience","No data",581,593,12,0.0206540450453758,0.017,30,100551,85747,"Legal
Services","Legal Services
(2.1%)"
"478","0","Virginia","12","Law, Public Safety, Corrections, and Security","12.5","Legal Services","232011","Paralegals and Legal Assistants","Some College / Associate Degree","Some College / Associate Degree",NA,NA,"M",10434,10784,350,0.0335441827774048,0.12,1157,52498,48642,"Legal
Services","Legal Services
(3.4%)"
"479","0","Virginia","12","Law, Public Safety, Corrections, and Security","12.5","Legal Services","232091","Court Reporters","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"No data",336,390,54,0.160714283585548,0.07,37,51105,52112,"Legal
Services","Legal Services
(16.1%)"
"480","0","Virginia","12","Law, Public Safety, Corrections, and Security","12.5","Legal Services","232093","Title Examiners, Abstractors, and Searchers","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"N",1587,1473,-114,-0.071833647787571,-0.001,125,46323,42273,"Legal
Services","Legal Services
(-7.2%)"
"481","0","Virginia","12","Law, Public Safety, Corrections, and Security","12.5","Legal Services","232099","Legal Support Workers, All Other","Bachelor's Degree","Bachelor's Degree",NA,NA,"N",8095,8134,39,0.00481778895482421,0.016,723,116382,124969,"Legal
Services","Legal Services
(0.5%)"
"482","0","Virginia","12","Law, Public Safety, Corrections, and Security","12.5","Legal Services","436012","Legal Secretaries","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"M",2182,1574,-608,-0.27864345908165,-0.209,149,46400,41250,"Legal
Services","Legal Services
(-27.9%)"
"483","0","Virginia","13","Manufacturing",NA,NA,NA,NA,NA,NA,NA,NA,"No data",179203,177622,-1581,-0.00882239732891321,NA,19375,NA,NA,NA,"NA
(-0.9%)"
"484","0","Virginia","13","Manufacturing","13.100000381469727","Production",NA,NA,NA,NA,NA,NA,"No data",95909,93613,-2296,-0.0239393599331379,NA,10937,NA,NA,"Production","Production
(-2.4%)"
