Area Code,Area,Cluster Code,Cluster,Pathway Code,Pathway,SOC Code,SOC Title,Predominant Occ Prep Combo,Predominant Education Level,Training,Work Experience,2020 Nontrad Status,2018 Estimate,2028 Projection,2018-28 Change,Percent Change,Percent Change-US,Annual Openings,2018 Mean Income,2018 Median Income,,,,,,,,
448,South Central (LWDA VIII),12,"Law, Public Safety, Corrections, and Security",12.2,Emergency and Fire Management Services,332011,Firefighters,Some College/Associate Degree & Training/Certification,Some College/Associate Degree,Training/Certification,.,F,25,24,-1,-4.0%,5.3%,1,"$36,331","$34,538",,,,,,,,
448,South Central (LWDA VIII),12,"Law, Public Safety, Corrections, and Security",12.2,Emergency and Fire Management Services,435031,"Police, Fire, and Ambulance Dispatchers",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,N,96,96,0,0.0%,5.5%,9,"$30,729","$30,021",,,,,,,,
448,South Central (LWDA VIII),12,"Law, Public Safety, Corrections, and Security",12.4,Law Enforcement Services,.,.,.,.,.,.,.,601,580,-21,-3.5%,.,38,.,.,,,,,,,,
448,South Central (LWDA VIII),12,"Law, Public Safety, Corrections, and Security",12.4,Law Enforcement Services,331012,First-Line Supervisors of Police and Detectives,HS Diploma & Training/Certification & Work Experience,HS Diploma,Training/Certification,Work Experience,F,58,55,-3,-5.2%,4.8%,3,"$74,609","$70,443",,,,,,,,
448,South Central (LWDA VIII),12,"Law, Public Safety, Corrections, and Security",12.4,Law Enforcement Services,333021,Detectives and Criminal Investigators,Bachelor's Degree & Training/Certification & Work Experience,Bachelor's Degree,Training/Certification,Work Experience,N,64,52,-12,-18.8%,2.5%,2,"$82,210","$90,745",,,,,,,,
448,South Central (LWDA VIII),12,"Law, Public Safety, Corrections, and Security",12.4,Law Enforcement Services,333051,Police and Sheriff's Patrol Officers,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,No data,460,454,-6,-1.3%,5.0%,31,"$46,004","$44,054",,,,,,,,
448,South Central (LWDA VIII),12,"Law, Public Safety, Corrections, and Security",12.4,Law Enforcement Services,339011,Animal Control Workers,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,No data,19,19,0,0.0%,5.8%,2,"$37,543","$37,842",,,,,,,,
448,South Central (LWDA VIII),12,"Law, Public Safety, Corrections, and Security",12.5,Legal Services,.,.,.,.,.,.,.,172,158,-14,-8.1%,.,10,.,.,,,,,,,,
448,South Central (LWDA VIII),12,"Law, Public Safety, Corrections, and Security",12.5,Legal Services,231011,Lawyers,Graduate/Professional Degree,Graduate/Professional Degree,.,.,N,120,110,-10,-8.3%,6.1%,4,"$140,670","$140,803",,,,,,,,
448,South Central (LWDA VIII),12,"Law, Public Safety, Corrections, and Security",12.5,Legal Services,232011,Paralegals and Legal Assistants,Some College/Associate Degree,Some College/Associate Degree,.,.,M,52,48,-4,-7.7%,12.0%,6,"$44,915","$46,265",,,,,,,,
448,South Central (LWDA VIII),12,"Law, Public Safety, Corrections, and Security",12.3,Security and Protective Services,.,.,.,.,.,.,.,176,166,-10,-5.7%,.,25,.,.,,,,,,,,
448,South Central (LWDA VIII),12,"Law, Public Safety, Corrections, and Security",12.3,Security and Protective Services,339032,Security Guards,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,No data,139,132,-7,-5.0%,3.5%,16,"$29,888","$28,420",,,,,,,,
448,South Central (LWDA VIII),12,"Law, Public Safety, Corrections, and Security",12.3,Security and Protective Services,339099,"Protective Service Workers, All Other",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,No data,37,34,-3,-8.1%,4.3%,9,"$46,133","$37,978",,,,,,,,
448,South Central (LWDA VIII),13,Manufacturing,.,.,.,.,.,.,.,.,.,"3,096","2,815",-281,-9.1%,.,310,.,.,,,,,,,,
448,South Central (LWDA VIII),13,Manufacturing,13.5,Logistics and Inventory Control,.,.,.,.,.,.,.,276,259,-17,-6.2%,.,26,.,.,,,,,,,,
448,South Central (LWDA VIII),13,Manufacturing,13.5,Logistics and Inventory Control,435061,"Production, Planning, and Expediting Clerks",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,N,94,89,-5,-5.3%,4.2%,9,"$48,293","$45,135",,,,,,,,
448,South Central (LWDA VIII),13,Manufacturing,13.5,Logistics and Inventory Control,435071,"Shipping, Receiving, and Traffic Clerks",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,N,182,170,-12,-6.6%,-1.0%,17,"$31,207","$29,093",,,,,,,,
448,South Central (LWDA VIII),13,Manufacturing,13.3,"Maintenance, Installation, and Repair",.,.,.,.,.,.,.,299,290,-9,-3.0%,.,26,.,.,,,,,,,,
448,South Central (LWDA VIII),13,Manufacturing,13.3,"Maintenance, Installation, and Repair",499041,Industrial Machinery Mechanics,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,No data,234,225,-9,-3.8%,5.1%,20,"$50,861","$49,660",,,,,,,,
448,South Central (LWDA VIII),13,Manufacturing,13.3,"Maintenance, Installation, and Repair",499043,"Maintenance Workers, Machinery",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,No data,47,49,2,4.3%,5.3%,4,"$51,173","$52,856",,,,,,,,
448,South Central (LWDA VIII),13,Manufacturing,13.3,"Maintenance, Installation, and Repair",499062,Medical Equipment Repairers,Some College/Associate Degree & Training/Certification,Some College/Associate Degree,Training/Certification,.,No data,18,16,-2,-11.1%,3.8%,2,"$45,680","$36,450",,,,,,,,
448,South Central (LWDA VIII),13,Manufacturing,13.2,Manufacturing Production Process Development,.,.,.,.,.,.,.,65,62,-3,-4.6%,.,5,.,.,,,,,,,,
448,South Central (LWDA VIII),13,Manufacturing,13.2,Manufacturing Production Process Development,113051,Industrial Production Managers,Bachelor's Degree & Work Experience,Bachelor's Degree,.,Work Experience,F,45,42,-3,-6.7%,0.7%,3,"$108,065","$109,183",,,,,,,,
448,South Central (LWDA VIII),13,Manufacturing,13.2,Manufacturing Production Process Development,173023,Electrical and Electronics Engineering Technicians,Some College/Associate Degree,Some College/Associate Degree,.,.,F,20,20,0,0.0%,0.2%,2,"$65,793","$63,387",,,,,,,,
448,South Central (LWDA VIII),13,Manufacturing,13.1,Production,.,.,.,.,.,.,.,"2,294","2,082",-212,-9.2%,.,239,.,.,,,,,,,,
448,South Central (LWDA VIII),13,Manufacturing,13.1,Production,511011,First-Line Supervisors of Production and Operating Workers,HS Diploma & Work Experience,HS Diploma,.,Work Experience,F,303,283,-20,-6.6%,-0.2%,28,"$56,820","$54,388",,,,,,,,
448,South Central (LWDA VIII),13,Manufacturing,13.1,Production,512098,"Assemblers and Fabricators, All Other, Including Team Assemblers",HS Diploma,HS Diploma,.,.,No data,73,56,-17,-23.3%,-11.8%,6,"$28,548","$28,734",,,,,,,,
448,South Central (LWDA VIII),13,Manufacturing,13.1,Production,514031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,F,40,36,-4,-10.0%,-8.5%,4,"$37,917","$40,718",,,,,,,,
448,South Central (LWDA VIII),13,Manufacturing,13.1,Production,514041,Machinists,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,F,92,92,0,0.0%,2.5%,9,"$63,701","$66,571",,,,,,,,
448,South Central (LWDA VIII),13,Manufacturing,13.1,Production,514121,"Welders, Cutters, Solderers, and Brazers",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,No data,109,112,3,2.8%,3.4%,12,"$41,534","$38,713",,,,,,,,
448,South Central (LWDA VIII),13,Manufacturing,13.1,Production,517011,Cabinetmakers and Bench Carpenters,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,F,137,128,-9,-6.6%,-0.3%,13,"$31,658","$33,567",,,,,,,,
448,South Central (LWDA VIII),13,Manufacturing,13.1,Production,517041,"Sawing Machine Setters, Operators, and Tenders, Wood",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,No data,383,380,-3,-0.8%,-1.4%,44,"$33,438","$31,078",,,,,,,,
448,South Central (LWDA VIII),13,Manufacturing,13.1,Production,517042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,No data,111,109,-2,-1.8%,-0.8%,15,"$31,506","$29,437",,,,,,,,
448,South Central (LWDA VIII),13,Manufacturing,13.1,Production,519023,"Mixing and Blending Machine Setters, Operators, and Tenders",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,No data,30,28,-2,-6.7%,-1.5%,3,"$28,257","$27,203",,,,,,,,
448,South Central (LWDA VIII),13,Manufacturing,13.1,Production,519041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,No data,404,330,-74,-18.3%,-3.5%,33,"$33,091","$33,720",,,,,,,,
448,South Central (LWDA VIII),13,Manufacturing,13.1,Production,519111,Packaging and Filling Machine Operators and Tenders,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,N,73,69,-4,-5.5%,1.3%,8,"$32,113","$25,867",,,,,,,,
448,South Central (LWDA VIII),13,Manufacturing,13.1,Production,519121,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,No data,33,32,-1,-3.0%,-0.1%,4,"$31,436","$31,018",,,,,,,,
448,South Central (LWDA VIII),13,Manufacturing,13.1,Production,519198,Helpers--Production Workers,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,No data,221,200,-21,-9.5%,8.8%,29,"$30,613","$30,737",,,,,,,,
448,South Central (LWDA VIII),13,Manufacturing,13.1,Production,537064,"Packers and Packagers, Hand",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,N,285,227,-58,-20.4%,-3.5%,31,"$28,479","$28,882",,,,,,,,
448,South Central (LWDA VIII),13,Manufacturing,13.4,Quality Assurance,.,.,.,.,.,.,.,162,122,-40,-24.7%,.,14,.,.,,,,,,,,
448,South Central (LWDA VIII),13,Manufacturing,13.4,Quality Assurance,519061,"Inspectors, Testers, Sorters, Samplers, and Weighers",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,N,162,122,-40,-24.7%,-17.6%,14,"$32,133","$28,994",,,,,,,,
448,South Central (LWDA VIII),14,Marketing,.,.,.,.,.,.,.,.,.,"6,119","5,853",-266,-4.3%,.,863,.,.,,,,,,,,
448,South Central (LWDA VIII),14,Marketing,14.4,Marketing Communications,.,.,.,.,.,.,.,24,24,0,0.0%,.,3,.,.,,,,,,,,
448,South Central (LWDA VIII),14,Marketing,14.4,Marketing Communications,273031,Public Relations Specialists,Bachelor's Degree,Bachelor's Degree,.,.,N,24,24,0,0.0%,6.4%,3,"$56,014","$58,088",,,,,,,,
448,South Central (LWDA VIII),14,Marketing,14.5,Marketing Research,.,.,.,.,.,.,.,142,164,22,15.5%,.,18,.,.,,,,,,,,
448,South Central (LWDA VIII),14,Marketing,14.5,Marketing Research,131161,Market Research Analysts and Marketing Specialists,Bachelor's Degree,Bachelor's Degree,.,.,N,142,164,22,15.5%,20.4%,18,"$49,622","$41,541",,,,,,,,
448,South Central (LWDA VIII),14,Marketing,14.3,Merchandising,.,.,.,.,.,.,.,549,531,-18,-3.3%,.,70,.,.,,,,,,,,
448,South Central (LWDA VIII),14,Marketing,14.3,Merchandising,435081,Stock Clerks and Order Fillers,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,N,549,531,-18,-3.3%,1.7%,70,"$26,041","$24,068",,,,,,,,
448,South Central (LWDA VIII),14,Marketing,14.2,Professional Sales,.,.,.,.,.,.,.,"5,404","5,134",-270,-5.0%,.,772,.,.,,,,,,,,
448,South Central (LWDA VIII),14,Marketing,14.2,Professional Sales,411011,First-Line Supervisors of Retail Sales Workers,HS Diploma & Work Experience,HS Diploma,.,Work Experience,N,886,838,-48,-5.4%,-1.9%,90,"$43,281","$38,036",,,,,,,,
448,South Central (LWDA VIII),14,Marketing,14.2,Professional Sales,411012,First-Line Supervisors of Non-Retail Sales Workers,HS Diploma & Work Experience,HS Diploma,.,Work Experience,N,21,20,-1,-4.8%,-1.7%,2,"$72,466","$53,373",,,,,,,,
448,South Central (LWDA VIII),14,Marketing,14.2,Professional Sales,412011,Cashiers,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,No data,"2,093","1,944",-149,-7.1%,-3.8%,366,"$20,884","$19,837",,,,,,,,
448,South Central (LWDA VIII),14,Marketing,14.2,Professional Sales,412021,Counter and Rental Clerks,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,N,183,176,-7,-3.8%,3.9%,22,"$25,046","$21,393",,,,,,,,
448,South Central (LWDA VIII),14,Marketing,14.2,Professional Sales,412031,Retail Salespersons,Less than HS & Training/Certification,Less than HS,Training/Certification,.,N,"1,598","1,578",-20,-1.3%,-2.3%,230,"$27,927","$25,161",,,,,,,,
448,South Central (LWDA VIII),14,Marketing,14.2,Professional Sales,413011,Advertising Sales Agents,Bachelor's Degree & Training/Certification,Bachelor's Degree,Training/Certification,.,N,42,39,-3,-7.1%,-2.2%,5,"$42,572","$43,369",,,,,,,,
448,South Central (LWDA VIII),14,Marketing,14.2,Professional Sales,413099,"Sales Representatives, Services, All Other",Bachelor's Degree & Training/Certification,Bachelor's Degree,Training/Certification,.,N,105,104,-1,-1.0%,7.2%,13,"$62,128","$48,332",,,,,,,,
448,South Central (LWDA VIII),14,Marketing,14.2,Professional Sales,414011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",Bachelor's Degree & Training/Certification,Bachelor's Degree,Training/Certification,.,No data,37,38,1,2.7%,3.7%,4,"$71,164","$61,008",,,,,,,,
448,South Central (LWDA VIII),14,Marketing,14.2,Professional Sales,414012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",Bachelor's Degree & Training/Certification,Bachelor's Degree,Training/Certification,.,No data,439,397,-42,-9.6%,1.7%,40,"$57,202","$47,422",,,,,,,,
448,South Central (LWDA VIII),16,"Transportation, Distribution, and Logistics",.,.,.,.,.,.,.,.,.,"5,844","5,916",72,1.2%,.,681,.,.,,,,,,,,
448,South Central (LWDA VIII),16,"Transportation, Distribution, and Logistics",16.4,Facility and Mobile Equipment Maintenance,.,.,.,.,.,.,.,"1,017",998,-19,-1.9%,.,96,.,.,,,,,,,,
448,South Central (LWDA VIII),16,"Transportation, Distribution, and Logistics",16.4,Facility and Mobile Equipment Maintenance,491011,"First-Line Supervisors of Mechanics, Installers, and Repairers",HS Diploma & Work Experience,HS Diploma,.,Work Experience,F,241,236,-5,-2.1%,4.0%,22,"$76,828","$78,949",,,,,,,,
448,South Central (LWDA VIII),16,"Transportation, Distribution, and Logistics",16.4,Facility and Mobile Equipment Maintenance,493021,Automotive Body and Related Repairers,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,F,66,65,-1,-1.5%,4.1%,6,"$34,817","$35,327",,,,,,,,
448,South Central (LWDA VIII),16,"Transportation, Distribution, and Logistics",16.4,Facility and Mobile Equipment Maintenance,493023,Automotive Service Technicians and Mechanics,Some College/Associate Degree & Training/Certification,Some College/Associate Degree,Training/Certification,.,F,390,364,-26,-6.7%,-0.8%,33,"$33,575","$33,272",,,,,,,,
448,South Central (LWDA VIII),16,"Transportation, Distribution, and Logistics",16.4,Facility and Mobile Equipment Maintenance,493031,Bus and Truck Mechanics and Diesel Engine Specialists,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,F,178,189,11,6.2%,4.8%,18,"$44,260","$44,012",,,,,,,,
448,South Central (LWDA VIII),16,"Transportation, Distribution, and Logistics",16.4,Facility and Mobile Equipment Maintenance,493042,"Mobile Heavy Equipment Mechanics, Except Engines",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,No data,89,89,0,0.0%,3.6%,9,"$55,257","$56,597",,,,,,,,
448,South Central (LWDA VIII),16,"Transportation, Distribution, and Logistics",16.4,Facility and Mobile Equipment Maintenance,537061,Cleaners of Vehicles and Equipment,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,F,53,55,2,3.8%,6.0%,8,"$23,176","$22,850",,,,,,,,
448,South Central (LWDA VIII),16,"Transportation, Distribution, and Logistics",16.2,Logistics Planning and Management Services,.,.,.,.,.,.,.,99,102,3,3.0%,.,9,.,.,,,,,,,,
448,South Central (LWDA VIII),16,"Transportation, Distribution, and Logistics",16.2,Logistics Planning and Management Services,113071,"Transportation, Storage, and Distribution Managers",HS Diploma & Work Experience,HS Diploma,.,Work Experience,F,18,20,2,11.1%,5.6%,1,"$122,847","$106,169",,,,,,,,
448,South Central (LWDA VIII),16,"Transportation, Distribution, and Logistics",16.2,Logistics Planning and Management Services,435032,"Dispatchers, Except Police, Fire, and Ambulance",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,N,81,82,1,1.2%,0.1%,8,"$49,947","$54,083",,,,,,,,
448,South Central (LWDA VIII),16,"Transportation, Distribution, and Logistics",16.1,Transportation Operations,.,.,.,.,.,.,.,"3,046","3,099",53,1.7%,.,351,.,.,,,,,,,,
448,South Central (LWDA VIII),16,"Transportation, Distribution, and Logistics",16.1,Transportation Operations,435052,Postal Service Mail Carriers,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,N,197,142,-55,-27.9%,-19.8%,6,"$50,472","$46,527",,,,,,,,
448,South Central (LWDA VIII),16,"Transportation, Distribution, and Logistics",16.1,Transportation Operations,531048,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors    ",HS Diploma,HS Diploma,.,.,No data,150,154,4,2.7%,5.3%,16,"$56,475","$57,248",,,,,,,,
448,South Central (LWDA VIII),16,"Transportation, Distribution, and Logistics",16.1,Transportation Operations,533022,"Bus Drivers, School or Special Client",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,No data,583,553,-30,-5.1%,4.3%,69,"$32,599","$31,953",,,,,,,,
448,South Central (LWDA VIII),16,"Transportation, Distribution, and Logistics",16.1,Transportation Operations,533032,Heavy and Tractor-Trailer Truck Drivers,Some College/Associate Degree & Training/Certification,Some College/Associate Degree,Training/Certification,.,No data,"1,493","1,598",105,7.0%,5.1%,186,"$43,266","$42,136",,,,,,,,
448,South Central (LWDA VIII),16,"Transportation, Distribution, and Logistics",16.1,Transportation Operations,533033,Light Truck or Delivery Services Drivers,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,No data,388,388,0,0.0%,4.4%,44,"$30,624","$26,515",,,,,,,,
